fold_start,fold_end,don_apr,don_return,don_dd,don_sharpe,don_trades,trend_fast_apr,trend_slow_apr,bh_apr
2019-03-02,2021-03-02,169.9108778163671,626.6220547435655,32.67950122767685,2.0861841300817496,32,209.77391525336375,298.2339604944283,260.3531248460871
2019-09-02,2021-09-02,70.08112086459847,189.11807464130578,37.522048891712515,1.366493536656578,28,110.01055247316218,176.918557172729,123.85875504378107
2020-03-02,2022-03-02,66.19412007787876,175.80472240323138,39.10191385916105,1.41251789583934,20,113.18381883285751,176.90763755085138,128.02816274204022
2020-09-02,2022-09-02,42.144529151272536,101.89661354115609,35.19369626102271,1.1135124187863317,14,23.511619877857814,87.71098399146726,30.069025921407476
2021-03-02,2023-03-02,-18.37620281207797,-33.35702317512468,38.886676212094436,-1.1798750140700909,8,-33.60737965232481,-0.4622732486189163,-30.845818030260396
2021-09-02,2023-09-02,-5.581845844089861,-10.85036808906108,38.6886925917422,-0.13312516435206972,14,-35.785132635333795,-4.070629418935445,-27.296660026805853
2022-03-02,2024-03-02,-15.252809202696838,-28.2103377461426,37.90138464666928,-0.7158688823063584,10,-17.40084675188609,31.8950695614169,18.63657957740983
HOLDOUT 2024-09-01,2026-05-22,31.78191360717406,60.774684875260895,24.4981327844523,1.1534040288368934,22,-20.624543634724557,13.5416042289072,17.31898416236184
