regime,lookback_days,entry_z,exit_z,arb_final_eq,arb_return_pct,arb_apr_pct,arb_dd_pct,arb_sharpe,arb_trades,arb_opens,arb_halts,arb_halt_reason,arb_pct_in_pos,arb_funding,arb_convergence_pnl,funding_return_pct,funding_smart_return_pct,bh_return_pct,arb_vs_funding_pp,arb_vs_funding_smart_pp,arb_vs_bh_pp,runtime_s
luna_2021,14,1.0,0.5,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-0.1830809639468467,0.08200385664052234,-21.549077491519952,0.1834167651284968,-0.08193666541487232,27.468227016948887,0.001
luna_2021,14,1.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-0.1830809639468467,0.08200385664052234,-21.549077491519952,0.1834167651284968,-0.08193666541487232,27.468227016948887,0.001
luna_2021,14,1.5,0.5,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-0.1830809639468467,0.08200385664052234,-21.549077491519952,0.1834167651284968,-0.08193666541487232,27.468227016948887,0.001
luna_2021,14,2.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-0.1830809639468467,0.08200385664052234,-21.549077491519952,0.1834167651284968,-0.08193666541487232,27.468227016948887,0.001
luna_2021,14,2.0,0.5,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-0.1830809639468467,0.08200385664052234,-21.549077491519952,0.1834167651284968,-0.08193666541487232,27.468227016948887,0.001
luna_2021,30,1.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-0.1830809639468467,0.08200385664052234,-21.549077491519952,0.1834167651284968,-0.08193666541487232,27.468227016948887,0.001
luna_2021,30,1.0,0.5,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-0.1830809639468467,0.08200385664052234,-21.549077491519952,0.1834167651284968,-0.08193666541487232,27.468227016948887,0.001
luna_2021,30,1.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-0.1830809639468467,0.08200385664052234,-21.549077491519952,0.1834167651284968,-0.08193666541487232,27.468227016948887,0.001
luna_2021,30,1.5,0.5,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-0.1830809639468467,0.08200385664052234,-21.549077491519952,0.1834167651284968,-0.08193666541487232,27.468227016948887,0.001
luna_2021,30,2.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-0.1830809639468467,0.08200385664052234,-21.549077491519952,0.1834167651284968,-0.08193666541487232,27.468227016948887,0.001
luna_2021,30,2.0,0.5,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-0.1830809639468467,0.08200385664052234,-21.549077491519952,0.1834167651284968,-0.08193666541487232,27.468227016948887,0.001
ftx_2022,7,1.0,0.0,9986.851870827903,-0.13148129172096956,-3.922837414884861,0.12936536312797947,-19.353413630959437,17,9,0,,35.76388888888889,-0.26283034625039503,-1.750301499999658,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.2851445732566802,-0.13206301863764036,27.870817040234108,0.002
ftx_2022,7,1.0,0.5,9980.289492732934,-0.1971050726706558,-5.824672579326906,0.194584050245682,-26.144274238596324,25,13,0,,14.930555555555555,-0.019362757054908447,-2.72925849323492,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.2185899249360421,-0.19768641733353132,27.786792899335254,0.002
ftx_2022,7,1.5,0.0,9992.012068652133,-0.07987931347867017,-2.4013313629202115,0.0840546164251282,-16.710578694018047,11,6,0,,11.11111111111111,-0.00201173657272542,-0.849510830548468,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.3374785208723816,-0.08046134097313695,27.936887782086316,0.002
ftx_2022,7,1.5,0.5,9988.619652211913,-0.11380347788086942,-3.4042011753312673,0.11797878082732496,-20.234659814584933,15,8,0,,8.680555555555555,-0.00201173657272542,-1.4148796213879697,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.3030731452801092,-0.11438530776952671,27.89345156539238,0.002
ftx_2022,7,2.0,0.0,9996.365104470313,-0.0363489552968721,-1.0997233855009059,0.04052425824334933,-9.934896717731313,5,3,0,,6.25,-0.0022197053542739684,-0.19523451067389008,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.3816263532303141,-0.03693123635253315,27.992623689044336,0.002
ftx_2022,7,2.0,0.5,9994.747170874589,-0.052528291254116954,-1.585452562231715,0.056703594200589576,-12.411067026930352,7,4,0,,5.555555555555555,-0.0022197053542739684,-0.4313873856738608,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.3652175148624046,-0.05311047806630942,27.971907802448847,0.002
ftx_2022,14,1.0,0.0,9999.833187400724,-0.0016681259927597836,-0.05072638529490803,0.005843428939242585,-1.3310596874530496,1,1,0,,2.083333333333333,-0.0022197053542739684,0.0,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.41679912694741,-0.0022506090617602226,28.03702873315743,0.002
ftx_2022,14,1.0,0.5,9999.035022721824,-0.009649772781761268,-0.2930977122446832,0.009649772781758657,-5.884974456693421,2,1,0,,0.6944444444444444,0.0013104702235924724,0.11812012500013225,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.4087042612238365,-0.01023220935822966,28.026809099288453,0.001
ftx_2022,14,1.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.4184909151558456,-0.0005824927857056572,28.039164587742825,0.001
ftx_2022,14,1.5,0.5,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.4184909151558456,-0.0005824927857056572,28.039164587742825,0.001
ftx_2022,14,2.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.4184909151558456,-0.0005824927857056572,28.039164587742825,0.002
ftx_2022,14,2.0,0.5,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.4184909151558456,-0.0005824927857056572,28.039164587742825,0.001
ftx_2022,30,1.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.4184909151558456,-0.0005824927857056572,28.039164587742825,0.001
ftx_2022,30,1.0,0.5,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.4184909151558456,-0.0005824927857056572,28.039164587742825,0.001
ftx_2022,30,1.5,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.4184909151558456,-0.0005824927857056572,28.039164587742825,0.001
ftx_2022,30,1.5,0.5,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.4184909151558456,-0.0005824927857056572,28.039164587742825,0.001
ftx_2022,30,2.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.4184909151558456,-0.0005824927857056572,28.039164587742825,0.001
ftx_2022,30,2.0,0.5,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,-1.3986511752994923,0.0005824961787137539,-21.898896855522764,1.4184909151558456,-0.0005824927857056572,28.039164587742825,0.001
etf_2024,7,1.0,0.0,9930.584190260906,-0.69415809739094,-8.125842099835756,0.6941580973909367,-12.92627111961514,30,15,1,dislocation_guard,6.666666666666667,0.0,-3.88561555620938,0.0,0.0,1.0548347924315138,-0.69415809739094,-0.69415809739094,-1.7307364792737756,0.003
etf_2024,7,1.0,0.5,9927.053468725768,-0.7294653127423278,-8.52247772160496,0.7294653127423225,-14.414573339956629,30,15,1,dislocation_guard,5.138888888888888,0.0,-7.48510600098449,0.0,0.0,1.0548347924315138,-0.7294653127423278,-0.7294653127423278,-1.7656751493768996,0.003
etf_2024,7,1.5,0.0,9948.082735087912,-0.5191726491208803,-6.136683875007809,0.5191726491208829,-10.194155097670656,20,10,1,dislocation_guard,4.027777777777778,0.0,-2.4098349997411113,0.0,0.0,1.0548347924315138,-0.5191726491208803,-0.5191726491208803,-1.5575775714100626,0.003
etf_2024,7,1.5,0.5,9945.11796466172,-0.5488203533827951,-6.4764629742405155,0.5488203533827982,-11.541704920062024,20,10,1,dislocation_guard,3.6111111111111107,0.0,-5.474098356567659,0.0,0.0,1.0548347924315138,-0.5488203533827951,-0.5488203533827951,-1.586915805768474,0.003
etf_2024,7,2.0,0.0,9964.501543681883,-0.354984563181171,-4.234398280726559,0.3549845631811695,-7.382685110197708,10,5,1,dislocation_guard,1.9444444444444444,0.0,-0.7656449718179346,0.0,0.0,1.0548347924315138,-0.354984563181171,-0.354984563181171,-1.3951033203987606,0.004
etf_2024,7,2.0,0.5,9961.616635115217,-0.3838336488478311,-4.571185591149673,0.3838336488478308,-8.644510703076827,10,5,1,dislocation_guard,1.5277777777777777,0.0,-3.7502272433106327,0.0,0.0,1.0548347924315138,-0.3838336488478311,-0.3838336488478311,-1.4236512723358574,0.003
etf_2024,14,1.0,0.0,9905.381246993675,-0.9461875300632583,-10.922870318332322,0.9461875300632527,-21.293385459354216,56,28,0,,12.36111111111111,0.0,-1.3866397445156584,0.0,0.0,1.0548347924315138,-0.9461875300632583,-0.9461875300632583,-1.9801351678075618,0.003
etf_2024,14,1.0,0.5,9887.421068790882,-1.1257893120911855,-12.868165173667112,1.125789312091183,-25.404358697505387,64,32,0,,9.027777777777777,0.0,-9.38829557594643,0.0,0.0,1.0548347924315138,-1.1257893120911855,-1.1257893120911855,-2.157862223021534,0.003
etf_2024,14,1.5,0.0,9958.342695579879,-0.4165730442012183,-4.952071755590959,0.41657304420121366,-12.063634260628683,22,11,0,,5.0,0.0,3.6669014220098144,0.0,0.0,1.0548347924315138,-0.4165730442012183,-0.4165730442012183,-1.456048925966813,0.003
etf_2024,14,1.5,0.5,9952.344065093483,-0.4765593490651754,-5.6463270404230155,0.47655934906517355,-14.354073190902941,24,12,0,,4.027777777777778,0.0,0.1941682810377472,0.0,0.0,1.0548347924315138,-0.4765593490651754,-0.4765593490651754,-1.5154090792807717,0.003
etf_2024,14,2.0,0.0,9973.22194571169,-0.2677805428831004,-3.2097253733253117,0.2677805428831016,-9.482153148433232,14,7,0,,3.3333333333333335,0.0,4.061203977619903,0.0,0.0,1.0548347924315138,-0.2677805428831004,-0.2677805428831004,-1.3088095567434288,0.003
etf_2024,14,2.0,0.5,9971.05671683618,-0.2894328316382033,-3.4650809163573215,0.2894328316382052,-10.719514112001017,14,7,0,,2.5,0.0,1.870685218499796,0.0,0.0,1.0548347924315138,-0.2894328316382033,-0.2894328316382033,-1.330235833674731,0.003
etf_2024,30,1.0,0.0,9991.73019370285,-0.08269806297150906,-1.0015270113808983,0.08269806297150353,-7.971920729869846,6,3,0,,1.6666666666666667,0.0,-0.5117269370274729,0.0,0.0,1.0548347924315138,-0.08269806297150906,-0.08269806297150906,-1.1256590124950838,0.003
etf_2024,30,1.0,0.5,9988.120622500097,-0.11879377499902644,-1.4357764166928244,0.11879377499903057,-9.587247241715591,8,4,0,,1.25,0.0,-1.4639608417521446,0.0,0.0,1.0548347924315138,-0.11879377499902644,-0.11879377499902644,-1.1613779487554488,0.003
etf_2024,30,1.5,0.0,9994.593929147675,-0.0540607085232514,-0.6557569416839937,0.054060708523247736,-6.642890412126537,4,2,0,,0.4166666666666667,0.0,-0.30177067516792366,0.0,0.0,1.0548347924315138,-0.0540607085232514,-0.0540607085232514,-1.0973205816747544,0.003
etf_2024,30,1.5,0.5,9994.593929147675,-0.0540607085232514,-0.6557569416839937,0.054060708523247736,-6.642890412126537,4,2,0,,0.4166666666666667,0.0,-0.30177067516792366,0.0,0.0,1.0548347924315138,-0.0540607085232514,-0.0540607085232514,-1.0973205816747544,0.003
etf_2024,30,2.0,0.0,10000.0,0.0,0.0,0.0,0.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,1.0548347924315138,0.0,0.0,-1.0438241718945696,0.003
