regime,tail_pct,spacing_pct,ma_days,final_equity,return_pct,apr_pct,max_dd_pct,sharpe,sortino,trades,stop_events,fast_stop_events,halted,end_state,tail_btc,days,runtime_s
bear,0.1,0.03,30,9774.114059664289,-2.2588594033571052,-2.1877517608635433,4.189880692999039,-0.6075778615777715,-0.6018956267276957,78,2,33,False,STOPPED,0.06033721985920122,377.0,0.04
bear,0.1,0.03,45,9858.516499449172,-1.414835005508286,-1.3701104229955408,2.6049438549997026,-0.583499905605909,-0.5662840140023331,56,1,28,False,STOPPED,0.04172314536917225,377.0,0.04
bear,0.1,0.05,20,10070.872635050617,0.7087263505061614,0.6860902135527036,2.045551030833477,0.43225491097950863,0.45878837552386376,26,0,34,False,STOPPED,0.022684485681979102,377.0,0.04
bear,0.1,0.05,30,10090.00258015313,0.9000258015313012,0.8712533337217332,2.6286424460126576,0.4464943060236692,0.45530904170738534,34,1,33,False,STOPPED,0.029378493050837298,377.0,0.04
bear,0.1,0.05,45,10067.46763677342,0.6746763677341949,0.6531312822417812,2.027155297170955,0.42332234406463903,0.4489493445725312,26,0,28,False,STOPPED,0.022468723961790282,377.0,0.04
bear,0.1,0.07,20,10086.729184389713,0.8672918438971333,0.8395701794113863,4.099521653598974,0.3416804392300288,0.42086329776510606,34,0,34,False,STOPPED,0.02396475603967481,377.0,0.04
bear,0.1,0.07,30,10069.40101341485,0.6940101341484928,0.671845587199571,4.099521653598974,0.2843088989930749,0.35175381583898346,32,0,33,False,STOPPED,0.018858462771039412,377.0,0.04
bear,0.1,0.07,45,10054.629437172978,0.5462943717297719,0.5288597927666894,2.0645360739636036,0.3702272358898813,0.4881500842405429,18,0,28,False,STOPPED,0.011549291170141798,377.0,0.04
bear,0.15,0.03,20,9470.599243004854,-5.294007569951464,-5.129897338797984,6.90211316382054,-1.0837345879776918,-1.0819537073529932,74,2,34,False,STOPPED,0.08048862737574558,377.0,0.04
bear,0.15,0.03,30,9452.442591860163,-5.475574081398371,-5.305994532184899,7.1799552546157095,-1.0025178645920256,-0.9846204441992463,78,2,33,False,STOPPED,0.09050582978880183,377.0,0.04
bear,0.15,0.03,45,9647.313477840682,-3.5268652215931784,-3.4165445686409446,4.32635380325701,-1.003318401868447,-0.9570953150059269,56,1,28,False,STOPPED,0.06258471805375838,377.0,0.04
bear,0.15,0.05,20,9961.291108574687,-0.38708891425313086,-0.37479090032046525,3.070104998111777,-0.15447817710462897,-0.15443220053417414,26,0,34,False,STOPPED,0.03402672852296866,377.0,0.04
bear,0.15,0.05,30,9954.538339452247,-0.45461660547753135,-0.4401779460944888,3.9434421958885384,-0.1422810907637081,-0.1381318504683259,34,1,33,False,STOPPED,0.04406773957625596,377.0,0.04
bear,0.15,0.05,45,9956.183611158893,-0.43816388841106946,-0.4242466544027601,3.043293149159176,-0.18331537435194836,-0.18190487771374075,26,0,28,False,STOPPED,0.03370308594268542,377.0,0.04
bear,0.15,0.07,20,9848.083366810397,-1.519166331896027,-1.4711683858845137,6.182764058286521,-0.3981602298586753,-0.4548226557713387,34,0,34,False,STOPPED,0.035947134059512206,377.0,0.04
bear,0.15,0.07,30,9843.93114838684,-1.560688516131592,-1.5113887720862307,6.212719458091634,-0.4240909097811372,-0.4876212003207525,32,0,33,False,STOPPED,0.028287694156559108,377.0,0.04
bear,0.15,0.07,45,9931.889193798203,-0.6811080620179766,-0.6594998793082119,3.0943598752643924,-0.33945903575724984,-0.38861333685936494,18,0,28,False,STOPPED,0.017323936755212696,377.0,0.04
bear,0.2,0.03,20,9173.436633111049,-8.265633668889516,-8.013376308458275,10.032036935732428,-1.275351046089129,-1.2669687294519811,74,2,34,False,STOPPED,0.10731816983432749,377.0,0.04
bear,0.2,0.03,30,9130.77112405607,-8.692288759439304,-8.427617475379046,10.551291270323752,-1.1959417904207597,-1.1717068143503981,78,2,33,False,STOPPED,0.12067443971840244,377.0,0.04
bear,0.2,0.03,45,9436.11045623222,-5.638895437677805,-5.4644053661002445,6.5104895873088084,-1.2135029007536977,-1.1506588177308579,56,1,28,False,STOPPED,0.0834462907383445,377.0,0.04
bear,0.2,0.05,20,9851.709582098767,-1.4829041790123343,-1.4360435607718047,4.095847350410786,-0.4744297511759027,-0.46380505400403216,26,0,34,False,STOPPED,0.045368971363958205,377.0,0.04
bear,0.2,0.05,30,9819.074098751367,-1.8092590124863306,-1.7521774199330986,5.258561118563204,-0.4590238922799506,-0.43779107469000983,34,1,33,False,STOPPED,0.058756986101674596,377.0,0.04
bear,0.2,0.05,45,9844.89958554437,-1.5510041445563005,-1.5020079753712001,4.061143556559438,-0.5165747547612249,-0.49986041987675217,26,0,28,False,STOPPED,0.044937447923580565,377.0,0.04
bear,0.2,0.07,20,9609.43754923108,-3.9056245076892093,-3.783690165443465,8.662537843360338,-0.8030407860838279,-0.8916417801227483,34,0,34,False,STOPPED,0.04792951207934962,377.0,0.04
bear,0.2,0.07,30,9618.46128335883,-3.815387166411688,-3.696215549490256,8.563911693073415,-0.8109384828925784,-0.9072997472409284,32,0,33,False,STOPPED,0.037716925542078825,377.0,0.04
bear,0.2,0.07,45,9809.148950423427,-1.9085104957657362,-1.8483271137728075,4.223904432731986,-0.767660554259907,-0.82756760796076,18,0,28,False,STOPPED,0.023098582340283596,377.0,0.04
crab,0.05,0.03,20,10562.40329760556,5.624032976055604,6.461578355527564,1.8913024663757536,2.5453495445683116,2.979259238781191,80,1,49,False,STOPPED,0.03250943187056593,318.9583333333333,0.04
crab,0.05,0.03,30,10506.110394482323,5.06110394482322,5.812532517309843,1.8141757848224405,2.590738896092347,2.904600386245387,80,0,47,False,COOLDOWN,0.03249973570980338,318.9583333333333,0.04
crab,0.05,0.03,45,10662.236687969717,6.622366879697172,7.613864283190641,1.9688429945668149,2.608432068767618,2.8579764064762467,104,0,47,False,RUNNING,0.04081939864295879,318.9583333333333,0.04
crab,0.05,0.05,20,10432.770658374782,4.327706583747815,4.967693233275283,1.0115947526589977,2.962964433556405,3.869376567467451,38,0,49,False,STOPPED,0.015864191225014746,318.9583333333333,0.04
crab,0.05,0.05,30,10567.140482026223,5.671404820262227,6.516219956352831,1.2680590944675836,3.2122081956197346,4.077165586318691,50,0,47,False,COOLDOWN,0.020523768380588045,318.9583333333333,0.04
crab,0.05,0.05,45,10579.61831645814,5.796183164581392,6.660163898841698,1.266576323375726,3.252301457422926,4.135010890589328,52,0,47,False,RUNNING,0.020523768380588045,318.9583333333333,0.04
crab,0.05,0.07,20,10312.447242731207,3.124472427312064,3.58348254832217,0.4928090475173792,2.8833345900248344,5.595383566308426,18,0,49,False,STOPPED,0.007743027876838114,318.9583333333333,0.04
crab,0.05,0.07,30,10264.723340491963,2.6472334049196355,3.035106659296405,0.4532451043519267,2.6283699140457495,5.0252362037923,16,0,47,False,COOLDOWN,0.007086540133983464,318.9583333333333,0.04
crab,0.05,0.07,45,10288.449278364837,2.8844927836483736,3.3076858352139693,0.5351403607508559,2.7134707162072322,5.167128846314224,18,0,47,False,RUNNING,0.007086540133983464,318.9583333333333,0.04
crab,0.1,0.03,20,10621.663687033706,6.216636870337067,7.145378381930723,3.714180109505421,1.5105604058224633,1.7028552792413838,80,1,49,False,STOPPED,0.06501886374113186,318.9583333333333,0.04
crab,0.1,0.03,30,10487.903842906697,4.879038429066962,5.602721926869125,3.6225778833460924,1.359757284748569,1.443791135089734,80,0,47,False,COOLDOWN,0.06499947141960676,318.9583333333333,0.04
crab,0.1,0.03,45,10664.067111630426,6.640671116304264,7.635005784314597,4.2403575991603,1.4087622646821885,1.4924451761284152,104,0,47,False,RUNNING,0.08163879728591758,318.9583333333333,0.04
crab,0.1,0.05,20,10443.801286527521,4.438012865275209,5.094706263900828,1.9739393930182714,1.8862447844423753,2.1115710064181847,38,0,49,False,STOPPED,0.03172838245002949,318.9583333333333,0.04
crab,0.1,0.05,30,10573.526717197978,5.735267171979785,6.589888319950199,2.5130694172823884,1.960509068436881,2.1586426493466995,50,0,47,False,COOLDOWN,0.04104753676117609,318.9583333333333,0.04
crab,0.1,0.05,45,10586.004551629894,5.860045516298951,6.7338448091362135,2.5101575021462015,1.9966105752692909,2.2002275144651193,52,0,47,False,RUNNING,0.04104753676117609,318.9583333333333,0.04
crab,0.1,0.07,20,10335.564933153051,3.355649331530519,3.8492503352936858,0.9801627346864435,2.271005331747555,3.129112676867439,18,0,49,False,STOPPED,0.015486055753676228,318.9583333333333,0.04
crab,0.1,0.07,30,10270.01466427117,2.7001466427116982,3.0958889943232926,0.9032583897967819,2.0161408035357296,2.6708940709822713,16,0,47,False,COOLDOWN,0.014173080267966928,318.9583333333333,0.04
crab,0.1,0.07,45,10293.740602144044,2.9374060214404363,3.3684884251237612,0.9627772952339957,2.1232127280439372,2.8390279940699807,18,0,47,False,RUNNING,0.014173080267966928,318.9583333333333,0.04
crab,0.15,0.03,20,10680.924076461803,6.809240764618019,7.829729336701385,5.47228023159093,1.138085006709891,1.2764959216359726,80,1,49,False,STOPPED,0.09752829561169779,318.9583333333333,0.04
crab,0.15,0.03,30,10469.697291331024,4.696972913310238,5.3929639053748035,5.440766947290522,0.9039479951955857,0.9511249517174797,80,0,47,False,COOLDOWN,0.09749920712941017,318.9583333333333,0.04
crab,0.15,0.03,45,10665.89753529109,6.65897535291089,7.656147809264002,6.468473853076808,0.9774722203591958,1.0318561396436892,104,0,47,False,RUNNING,0.12245819592887627,318.9583333333333,0.04
crab,0.15,0.05,20,10454.831914680246,4.548319146802449,5.221738660537811,2.9382427360196135,1.3681230024069218,1.476927111020349,38,0,49,False,STOPPED,0.04759257367504424,318.9583333333333,0.04
crab,0.15,0.05,30,10579.912952369705,5.799129523697055,6.6635631066090495,3.7356537248525403,1.3927668341865007,1.4856277147245662,50,0,47,False,COOLDOWN,0.061571305141764156,318.9583333333333,0.04
crab,0.15,0.05,45,10592.390786801621,5.9239078680162205,6.8075321360136165,3.7313641303285947,1.420434001593038,1.5154878974139672,52,0,47,False,RUNNING,0.061571305141764156,318.9583333333333,0.04
crab,0.15,0.07,20,10358.682623574896,3.586826235748952,4.115103944554499,1.4621511485426903,1.8244162807032642,2.256519251742091,18,0,49,False,STOPPED,0.02322908363051434,318.9583333333333,0.04
crab,0.15,0.07,30,10275.305988050379,2.753059880503783,3.1566758500316316,1.3500742997792936,1.5652348079209153,1.836026763394413,16,0,47,False,COOLDOWN,0.021259620401950393,318.9583333333333,0.04
crab,0.15,0.07,45,10299.031925923253,2.990319259232521,3.4292955267979597,1.3875620680367386,1.6664447223927268,1.9664810459912552,18,0,47,False,RUNNING,0.021259620401950393,318.9583333333333,0.04
crab,0.2,0.03,20,10740.184465889932,7.401844658899326,8.514628603313067,7.1689954402041955,0.9534406455076591,1.069155262099845,80,1,49,False,STOPPED,0.13003772748226372,318.9583333333333,0.04
crab,0.2,0.03,30,10451.490739755378,4.51490739755378,5.183258531038204,7.219571684396415,0.6744822096722094,0.7082650126308303,80,0,47,False,COOLDOWN,0.1299989428392135,318.9583333333333,0.04
crab,0.2,0.03,45,10667.727958951795,6.677279589517937,7.67729035796294,8.627662632295197,0.7632154206572569,0.8058352795623015,104,0,47,False,RUNNING,0.16327759457183516,318.9583333333333,0.04
crab,0.2,0.05,20,10465.862542832978,4.658625428329777,5.348790405702042,3.887894369433933,1.0833466001840417,1.15490817326898,38,0,49,False,STOPPED,0.06345676490005898,318.9583333333333,0.04
crab,0.2,0.05,30,10586.299187541448,5.8629918754144805,6.737244313012369,4.936412538774223,1.0874966895712108,1.1476191852888287,50,0,47,False,COOLDOWN,0.08209507352235218,318.9583333333333,0.04
crab,0.2,0.05,45,10598.777021973365,5.987770219733646,6.881225876164088,4.930794669550247,1.1093850716709936,1.17070393169321,52,0,47,False,RUNNING,0.08209507352235218,318.9583333333333,0.04
crab,0.2,0.07,20,10381.800313996742,3.8180031399674297,4.381043212194147,1.9388624034451807,1.5338084689419107,1.8157361678746375,18,0,49,False,STOPPED,0.030972111507352455,318.9583333333333,0.04
crab,0.2,0.07,30,10280.597311829586,2.805973118295868,3.2174672244294156,1.7937267900306513,1.2681513302347374,1.413894326497091,16,0,47,False,COOLDOWN,0.028346160535933855,318.9583333333333,0.03
crab,0.2,0.07,45,10304.32324970246,3.043232497024606,3.49010713825304,1.809523118430086,1.35685645723432,1.517814754126143,18,0,47,False,RUNNING,0.028346160535933855,318.9583333333333,0.04
crash,0.05,0.03,20,10100.153629349299,1.0015362934929994,8.426954337909187,0.19413118942534854,5.921055867794943,3.6785330279119437,20,0,5,False,RUNNING,0.02518449819638543,44.958333333333336,0.01
crash,0.05,0.03,30,10113.130377209538,1.1313037720953822,9.56312745981236,0.19413118942534854,6.502753117604148,4.134837563955287,21,0,3,False,RUNNING,0.02518449819638543,44.958333333333336,0.01
crash,0.05,0.03,45,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,COOLDOWN,0.0,44.958333333333336,0.01
crash,0.05,0.05,20,10024.498329551789,0.24498329551787545,2.0063581657813634,0.03064429958469222,2.8243106749211795,11.9610378272968,2,0,5,False,RUNNING,0.0038358902778964235,44.958333333333336,0.01
crash,0.05,0.05,30,10073.494988655364,0.7349498865536486,6.125232977802764,0.05965768164489741,5.130824885059757,11.510726448633912,6,0,3,False,RUNNING,0.011507670833689271,44.958333333333336,0.01
crash,0.05,0.05,45,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,COOLDOWN,0.0,44.958333333333336,0.01
crash,0.05,0.07,20,10033.642063396364,0.3364206339636411,2.764204478140009,0.030209099528447515,2.9864660761382864,21.360317917858286,2,0,5,False,RUNNING,0.003784852067547489,44.958333333333336,0.01
crash,0.05,0.07,30,10055.624982618374,0.5562498261837412,4.606417775105109,0.11222809450381069,3.4473065311934326,4.651899323898862,4,0,3,False,RUNNING,0.003784852067547489,44.958333333333336,0.01
crash,0.05,0.07,45,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,COOLDOWN,0.0,44.958333333333336,0.01
crash,0.1,0.03,20,10092.996542110817,0.9299654211081698,7.804749923254128,0.2959492579807042,4.983810857535634,2.7187064112107033,20,0,5,False,RUNNING,0.05036899639277086,44.958333333333336,0.01
crash,0.1,0.03,30,10105.973289971056,1.0597328997105526,8.93520787551989,0.2959492579807042,5.576583394392037,3.0841865035396205,21,0,3,False,RUNNING,0.05036899639277086,44.958333333333336,0.01
crash,0.1,0.03,45,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,COOLDOWN,0.0,44.958333333333336,0.01
crash,0.1,0.05,20,10024.611659103573,0.2461165910357277,2.01572101227534,0.06127496050334424,2.7944688806045357,7.3162446069504945,2,0,5,False,RUNNING,0.007671780555792847,44.958333333333336,0.01
crash,0.1,0.05,30,10073.83497731072,0.7383497731072053,6.154315879908534,0.1192740657129935,5.082521421856212,7.330225980494557,6,0,3,False,RUNNING,0.023015341667378543,44.958333333333336,0.01
crash,0.1,0.05,45,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,COOLDOWN,0.0,44.958333333333336,0.01
crash,0.1,0.07,20,10032.905126792728,0.3290512679272828,2.702943698496152,0.060410052958106586,2.896230932290258,10.447458830834144,2,0,5,False,RUNNING,0.007569704135094978,44.958333333333336,0.01
crash,0.1,0.07,30,10054.888046014737,0.5488804601473829,4.544195087035963,0.12758992340150277,3.396247816955056,4.344504792073119,4,0,3,False,RUNNING,0.007569704135094978,44.958333333333336,0.01
crash,0.1,0.07,45,10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,COOLDOWN,0.0,44.958333333333336,0.01
crash,0.15,0.03,20,10085.839454872323,0.8583945487232292,7.185678432320741,0.3978304610456029,4.052824010554487,2.038436005939455,20,0,5,False,RUNNING,0.07555349458915629,44.958333333333336,0.01
