ts,rolling_corr_30d
2019-09-10,0.39001097589021544
2019-09-10,0.39004946263052637
2019-09-10,0.39006963832033575
2019-09-10,0.3891324950194195
2019-09-10,0.3891971055961001
2019-09-10,0.38842978465159034
2019-09-11,0.3884671136376582
2019-09-11,0.38901760188628604
2019-09-11,0.38904779283550356
2019-09-11,0.38908318340093023
2019-09-11,0.3894544171276058
2019-09-11,0.3894619085298691
2019-09-11,0.39026956221176595
2019-09-11,0.39028307511763605
2019-09-11,0.39029496928723834
2019-09-11,0.39027865386583915
2019-09-11,0.3902305700730407
2019-09-11,0.3902802576383739
2019-09-11,0.39037196776939215
2019-09-11,0.3905109010364323
2019-09-11,0.3905412147019479
2019-09-11,0.39062998140308675
2019-09-11,0.39069259637925596
2019-09-11,0.39079107101808525
2019-09-11,0.3914732549484339
2019-09-11,0.39152752495088744
2019-09-11,0.39255847524322574
2019-09-11,0.3926329774841004
2019-09-11,0.39269595709831245
2019-09-11,0.3917637184361489
2019-09-12,0.3917836782197017
2019-09-12,0.39178952162996505
2019-09-12,0.3917834032164016
2019-09-12,0.39181686842509916
2019-09-12,0.39110101115767065
2019-09-12,0.39111580343488567
2019-09-12,0.39118020949785826
2019-09-12,0.391294905539938
2019-09-12,0.39140578222572536
2019-09-12,0.3915059908059322
2019-09-12,0.3915928460339046
2019-09-12,0.3913743956501969
2019-09-12,0.39044732845735003
2019-09-12,0.3903799406623325
2019-09-12,0.39030470793133903
2019-09-12,0.39023865054327905
2019-09-12,0.39001382001518986
2019-09-12,0.38991362625288356
2019-09-12,0.390658104760872
2019-09-12,0.3903419914385285
2019-09-12,0.3902218816633102
2019-09-12,0.39019766024785074
2019-09-12,0.38973291840163193
2019-09-12,0.3906832933183121
2019-09-13,0.3905077340700394
2019-09-13,0.39043151253572156
2019-09-13,0.3901419145331143
2019-09-13,0.3895106847325603
2019-09-13,0.3887140598061293
2019-09-13,0.38785343051987536
2019-09-13,0.3860710017780246
2019-09-13,0.3837325708815475
2019-09-13,0.3814685511224808
2019-09-13,0.3790832806095637
2019-09-13,0.3771633866888076
2019-09-13,0.3750193236418992
2019-09-13,0.3736775253610305
2019-09-13,0.3724998107296958
2019-09-13,0.37108901717257914
2019-09-13,0.3700314677820219
2019-09-13,0.36958274255088136
2019-09-13,0.36838118929584623
2019-09-13,0.367454016436736
2019-09-13,0.36733037902890525
2019-09-13,0.3664597602577198
2019-09-13,0.3652547730213548
2019-09-13,0.36484942508407636
2019-09-13,0.3650234495909034
2019-09-14,0.36526887527755797
2019-09-14,0.3650546985537724
2019-09-14,0.36565909791907186
2019-09-14,0.36504326608579296
2019-09-14,0.3649885745253976
2019-09-14,0.36478180852527553
2019-09-14,0.3646448500512626
2019-09-14,0.36450043784870184
2019-09-14,0.3646168384772539
2019-09-14,0.3644045417777975
2019-09-14,0.36418046505039525
2019-09-14,0.36400334416913055
2019-09-14,0.3639080880437224
2019-09-14,0.363756455636134
2019-09-14,0.3639699273274541
2019-09-14,0.3637026562798184
2019-09-14,0.3634339108543045
2019-09-14,0.3632833176718816
2019-09-14,0.3631915899978871
2019-09-14,0.3631426194103851
2019-09-14,0.36305891107446225
2019-09-14,0.36301333107501316
2019-09-14,0.3629703838654254
2019-09-14,0.36296400676453155
2019-09-15,0.36294311854796996
2019-09-15,0.36290674884023433
2019-09-15,0.362910705034749
2019-09-15,0.3628506253222481
2019-09-15,0.3726551034519399
2019-09-15,0.37202108759494545
2019-09-15,0.3719655191370475
2019-09-15,0.3719793522533868
2019-09-15,0.371914090454478
2019-09-15,0.37187210749179117
2019-09-15,0.37194528512024966
2019-09-15,0.3764656120783337
2019-09-15,0.3787027329492322
2019-09-15,0.39508932130107494
2019-09-15,0.3943206454130408
2019-09-15,0.39339954504646474
2019-09-15,0.3929575110329613
2019-09-15,0.3926228392595484
2019-09-15,0.3920114932833714
2019-09-15,0.3916702354422009
2019-09-15,0.39181860816991115
2019-09-15,0.39203322360126025
2019-09-15,0.39238562730991505
2019-09-15,0.3926901247319186
2019-09-16,0.3924934321483165
2019-09-16,0.39229873135044074
2019-09-16,0.3921301527197648
2019-09-16,0.39327178561486614
2019-09-16,0.3934330450758468
2019-09-16,0.3949999282171761
2019-09-16,0.3954337008253487
2019-09-16,0.400635903674007
2019-09-16,0.39974199843682257
2019-09-16,0.39217962247357774
2019-09-16,0.3915639460384004
2019-09-16,0.39153262373455666
2019-09-16,0.3912056577534661
2019-09-16,0.39033579842601657
2019-09-16,0.3902206925329217
2019-09-16,0.39328207082683364
2019-09-16,0.39491550470187514
2019-09-16,0.39478568041410605
2019-09-16,0.39466771993258404
2019-09-16,0.3945206265036663
2019-09-16,0.3943790019031528
2019-09-16,0.39426652108383303
2019-09-16,0.3941739672269233
2019-09-16,0.3941806375092578
2019-09-17,0.39431409955979935
2019-09-17,0.3942164749781543
2019-09-17,0.3979722984894907
2019-09-17,0.3976909677414308
2019-09-17,0.40131397135605656
2019-09-17,0.40131425196116727
2019-09-17,0.4012917586594528
2019-09-17,0.40140567041551545
2019-09-17,0.40143767491522137
2019-09-17,0.40146330433684824
2019-09-17,0.40150425069689644
2019-09-17,0.4015022341728978
2019-09-17,0.3964817861495708
2019-09-17,0.39636008818564694
2019-09-17,0.3962094993962711
2019-09-17,0.3968232247970887
2019-09-17,0.39677190499076626
2019-09-17,0.39625520706432277
2019-09-17,0.39619162921503276
2019-09-17,0.3969335892714188
2019-09-17,0.39679900594035145
2019-09-17,0.39665808258530316
2019-09-17,0.3965056529814589
2019-09-17,0.396606212944249
2019-09-18,0.3971007026882778
2019-09-18,0.3969805206359837
2019-09-18,0.39683986094911283
2019-09-18,0.396712285332497
2019-09-18,0.3965911025226379
2019-09-18,0.3965859766471548
2019-09-18,0.39661283155065313
2019-09-18,0.3966900803688418
2019-09-18,0.3962590952479334
2019-09-18,0.3949135478723305
2019-09-18,0.40940033815281257
2019-09-18,0.4084860313753737
2019-09-18,0.4079242493771789
2019-09-18,0.40653132918234125
2019-09-18,0.4061996834665031
2019-09-18,0.40571823516945704
2019-09-18,0.40507643893355294
2019-09-18,0.4041376510748454
2019-09-18,0.403317092343888
2019-09-18,0.40309374900096484
2019-09-18,0.40306819298231394
2019-09-18,0.40269268821554305
2019-09-18,0.40227507094026876
2019-09-18,0.4018846618443947
2019-09-19,0.39687692360245463
2019-09-19,0.3908820065472544
2019-09-19,0.384160259003138
2019-09-19,0.3814446020000802
2019-09-19,0.37711099978848417
2019-09-19,0.3902404537603671
2019-09-19,0.38923135338350673
2019-09-19,0.3880767506739766
2019-09-19,0.38688648100575
2019-09-19,0.3836895784947516
2019-09-19,0.37891102239589447
2019-09-19,0.3773559367116325
2019-09-19,0.3751516117217036
2019-09-19,0.3694513452716013
2019-09-19,0.36810010204469074
2019-09-19,0.3657132839730133
2019-09-19,0.3637628228472525
2019-09-19,0.36117625531691994
2019-09-19,0.3589582916816502
2019-09-19,0.3568231913241113
2019-09-19,0.35529983829969725
2019-09-19,0.3531566265400093
2019-09-19,0.34909377666203967
2019-09-19,0.3430928117765836
2019-09-20,0.3388096532402367
2019-09-20,0.3318560264472411
2019-09-20,0.31917087031382285
2019-09-20,0.31167506930045674
2019-09-20,0.3036542649279843
2019-09-20,0.30011873864666183
2019-09-20,0.29436260069774184
2019-09-20,0.2877758910725382
2019-09-20,0.28408928301846587
2019-09-20,0.27987763086871015
2019-09-20,0.27704027049723057
2019-09-20,0.27322259687700295
2019-09-20,0.26745503764483486
2019-09-20,0.25858910506178623
2019-09-20,0.25335271560498474
2019-09-20,0.24564916407153367
2019-09-20,0.2516846393005116
2019-09-20,0.24871524945101278
2019-09-20,0.2390664993422462
2019-09-20,0.23078809675321132
2019-09-20,0.2570168340135133
2019-09-20,0.2725434066120897
2019-09-20,0.2547253604768987
2019-09-20,0.29461876103756074
2019-09-21,0.2975009991400581
2019-09-21,0.2977838739136837
2019-09-21,0.29760175758722296
2019-09-21,0.29781138776454175
2019-09-21,0.29932310488772695
2019-09-21,0.3002155751813405
2019-09-21,0.3001842202562155
2019-09-21,0.30075204967753366
2019-09-21,0.3016260018946556
2019-09-21,0.30217520969214906
2019-09-21,0.30287017559779045
2019-09-21,0.3036505416355775
2019-09-21,0.30443611661816666
2019-09-21,0.30434085790476206
2019-09-21,0.30418225416492434
2019-09-21,0.30393396844532955
2019-09-21,0.3036781047017673
2019-09-21,0.30351355449810774
2019-09-21,0.3038192057912342
2019-09-21,0.30364907924632845
2019-09-21,0.3033624572211362
2019-09-21,0.30310905860152576
2019-09-21,0.3030898898335435
2019-09-21,0.30320255577154287
2019-09-22,0.30304084439827483
2019-09-22,0.30347515876479814
2019-09-22,0.3041771968366718
2019-09-22,0.30429353602926495
2019-09-22,0.3050448933756119
2019-09-22,0.3059840476865445
2019-09-22,0.3066429569107062
2019-09-22,0.30700701556239796
2019-09-22,0.30731776720377685
2019-09-22,0.30718559900011094
2019-09-22,0.30712766064583047
2019-09-22,0.30758269539882777
2019-09-22,0.30740234050391196
2019-09-22,0.3065660935161116
2019-09-22,0.3063604814828381
2019-09-22,0.3063100301452663
2019-09-22,0.3060500184510631
2019-09-22,0.30646837732711923
2019-09-22,0.30622023055543823
2019-09-22,0.30605159406024074
2019-09-22,0.30580400559758564
2019-09-22,0.30566295113586356
2019-09-22,0.30552236540554106
2019-09-22,0.3052999755091817
2019-09-23,0.305986461214136
2019-09-23,0.305751293900988
2019-09-23,0.3063832368774537
2019-09-23,0.3062397266278471
2019-09-23,0.3059655873539843
2019-09-23,0.3057469829326916
2019-09-23,0.3057792851826382
2019-09-23,0.3057332231404969
2019-09-23,0.3059744297346746
2019-09-23,0.30486261023449385
2019-09-23,0.3046188813386269
2019-09-23,0.3043468351057336
2019-09-23,0.30479162461520865
2019-09-23,0.30462037417834964
2019-09-23,0.30451853848099
2019-09-23,0.31025133056167886
2019-09-23,0.31526188145727657
2019-09-23,0.3093822356302837
2019-09-23,0.3060521594833908
2019-09-23,0.3019386864211233
2019-09-23,0.27900074291944726
2019-09-23,0.2604361088675624
2019-09-23,0.25002998453787945
2019-09-23,0.24674577644486737
2019-09-24,0.2542131828355687
2019-09-24,0.25279826434734837
2019-09-24,0.2508766392473084
2019-09-24,0.24683604642856485
2019-09-24,0.2438250367138294
2019-09-24,0.24163808679757356
2019-09-24,0.23941952515583004
2019-09-24,0.23734828604586525
2019-09-24,0.232597670107493
2019-09-24,0.22414124429584661
2019-09-24,0.21023588856651482
2019-09-24,0.20593719309779432
2019-09-24,0.2025079533366003
2019-09-24,0.19904883273971272
2019-09-24,0.1933720518210631
2019-09-24,0.17757739126662692
2019-09-24,0.16881137120142528
2019-09-24,0.16322056897626236
2019-09-24,0.13501405769381616
2019-09-24,0.12792478753860276
2019-09-24,0.10921342584527464
2019-09-24,0.08113133732593322
2019-09-24,0.07176743658373834
2019-09-24,0.07041548268950011
2019-09-25,0.07144742559157753
2019-09-25,0.06934918282423672
2019-09-25,0.089825879536335
2019-09-25,0.08898577622613132
2019-09-25,0.08844263777086801
2019-09-25,0.08760230984432173
2019-09-25,0.08683157299616065
2019-09-25,0.0861336980938303
2019-09-25,0.08537707662279144
2019-09-25,0.0845651020033534
2019-09-25,0.08374488954829251
2019-09-25,0.08286363041132666
2019-09-25,0.082212832611199
2019-09-25,0.08156456642072574
2019-09-25,0.0874044266764449
2019-09-25,0.08659901150844404
2019-09-25,0.08598969121708197
2019-09-25,0.08543434056175175
2019-09-25,0.08466668060597535
2019-09-25,0.0838946751246974
2019-09-25,0.08308776224699863
2019-09-25,0.0822405164540982
2019-09-25,0.08178238710118371
2019-09-25,0.08499852500352625
2019-09-26,0.08453427126119555
2019-09-26,0.08383609431023747
2019-09-26,0.08294903463001589
2019-09-26,0.08249200474779296
2019-09-26,0.08228747490698309
2019-09-26,0.08546676398616401
2019-09-26,0.08781325981981856
2019-09-26,0.09181865866371665
2019-09-26,0.09284418614852626
2019-09-26,0.09246013752512884
2019-09-26,0.09196840130941247
2019-09-26,0.09128743048952268
2019-09-26,0.09081060227260244
2019-09-26,0.09029585812097711
2019-09-26,0.08975656870445374
2019-09-26,0.08907542885645343
2019-09-26,0.0885349949146032
2019-09-26,0.08780904222414737
2019-09-26,0.08694820171446933
2019-09-26,0.08609510837965505
2019-09-26,0.08536469122803075
2019-09-26,0.0844570711084934
2019-09-26,0.08354293421330374
2019-09-26,0.08377049320425055
2019-09-27,0.08282017850956779
2019-09-27,0.08141898133801614
2019-09-27,0.08129601557080343
2019-09-27,0.08120008662826739
2019-09-27,0.08277945109348929
2019-09-27,0.08263437142203385
2019-09-27,0.08427103241904045
2019-09-27,0.08418615440781113
2019-09-27,0.08408227077216096
2019-09-27,0.08392860999321762
2019-09-27,0.08360489880840395
2019-09-27,0.0835297808905208
2019-09-27,0.08309472190010443
2019-09-27,0.08256897565795598
2019-09-27,0.0823519092721808
2019-09-27,0.08234992539200568
2019-09-27,0.08231817876141219
2019-09-27,0.08219020950438909
2019-09-27,0.08195875292656331
2019-09-27,0.0819587529265633
2019-09-27,0.08195875292656331
2019-09-27,0.08195875292656331
2019-09-27,0.08195875292656331
2019-09-27,0.08195875292656332
2019-09-28,0.08195875292656331
2019-11-26,0.08195875292656331
2019-11-26,0.08195969245574734
2019-11-26,0.08196596191995532
2019-11-26,0.08196989133660648
2019-11-26,0.08196989133660647
2019-11-26,0.08197056178248853
2019-11-26,0.0819838378802487
2019-11-26,0.08198383788024868
2019-11-26,0.08198386231471501
2019-11-26,0.08198386231471504
2019-11-26,0.08536401946076004
2019-11-26,0.08749109240572375
2019-11-26,0.08929007209584817
2019-11-26,0.08932342789932346
2019-11-26,0.08933097895096256
2019-11-26,0.08933259356168893
2019-11-26,0.08935102910486593
2019-11-26,0.08936390692932021
2019-11-26,0.08940690967434017
2019-11-26,0.08947126933124612
2019-11-26,0.08950194851218425
2019-11-26,0.08951053407089778
2019-11-26,0.08952572603916155
2019-11-27,0.08952755438114039
2019-11-27,0.0864683717397063
2019-11-27,0.08287661996076767
2019-11-27,0.08128112572296073
2019-11-27,0.08127372012113127
2019-11-27,0.08127185985273079
2019-11-27,0.07963171827661364
2019-11-27,0.0845362474738803
2019-11-27,0.0857918845128121
2019-11-27,0.08346216679709967
2019-11-27,0.08344155930273549
2019-11-27,0.08130011712835623
2019-11-27,0.08115947723089131
2019-11-27,0.0786816577507223
2019-11-27,0.07865595440812767
2019-11-27,0.07863680602409404
2019-11-27,0.07687268056656572
2019-11-27,0.07686866031730177
2019-11-27,0.07686531648477017
2019-11-27,0.07686383365483603
2019-11-27,0.0741053446123349
2019-11-27,0.07407381775086029
2019-11-27,0.07249443489970259
2019-11-27,0.07249440495973787
2019-11-28,0.07247779153488908
2019-11-28,0.07246724070191114
2019-11-28,0.07242540532228658
2019-11-28,0.07005978958433712
2019-11-28,0.06784326151953962
2019-11-28,0.06774619611231729
2019-11-28,0.06475004463358529
2019-11-28,0.06475089021567448
2019-11-28,0.06475098104062134
2019-11-28,0.06480169403984189
2019-11-28,0.06479532063071898
2019-11-28,0.06267890743075191
2019-11-28,0.06267845949000354
2019-11-28,0.06027833296514932
2019-11-28,0.060229693772678936
2019-11-28,0.06011071106512842
2019-11-28,0.06009415030520094
2019-11-28,0.06006155777984558
2019-11-28,0.060045793626179456
2019-11-28,0.06002733263057956
2019-11-28,0.06002733263057957
2019-11-28,0.05673182745854516
2019-11-28,0.055540923259698914
2019-11-28,0.0555409232596989
2019-11-29,0.05554092325969892
2019-11-29,0.05554092325969893
2019-11-29,0.05554092325969892
2019-11-29,0.05554092325969893
2019-11-29,0.0535423270348345
2019-11-29,0.053541247234186684
2019-11-29,0.05353936699434666
2019-11-29,0.05187322802581434
2019-11-29,0.05187322802581434
2019-11-29,0.05184452857479886
2019-11-29,0.051864263653561324
2019-11-29,0.05185856252399911
2019-11-29,0.0518551054339707
2019-11-29,0.05185387771449008
2019-11-29,0.04940859081560708
2019-11-29,0.04940859081560708
2019-11-29,0.04942752792503328
2019-11-29,0.04826939448922174
2019-11-29,0.048272933386740755
2019-11-29,0.04827293338674076
2019-11-29,0.04827293338674077
2019-11-29,0.04997119353374221
2019-11-29,0.04997264916505087
2019-11-29,0.049973259019361116
2019-11-30,0.04997396923138801
2019-11-30,0.049974137778495006
2019-11-30,0.049976477992637124
2019-11-30,0.0499864559868705
2019-11-30,0.04998806099198553
2019-11-30,0.04998869706860503
2019-11-30,0.04998889276446069
2019-11-30,0.05168210406646263
2019-11-30,0.0516821156238509
2019-11-30,0.051682115623850895
2019-11-30,0.05167640180587331
2019-11-30,0.051725943983692964
2019-11-30,0.051746757355428497
2019-11-30,0.05176103500631607
2019-11-30,0.05176103500631607
2019-11-30,0.051761035006315986
2019-11-30,0.05176228313587464
2019-11-30,0.05177496547450826
2019-11-30,0.05176023078639707
2019-11-30,0.04984151916971685
2019-11-30,0.04980847042162859
2019-11-30,0.05147795654370467
2019-11-30,0.051167921039359854
2019-11-30,0.050887346072997074
2019-12-01,0.04997219259150687
2019-12-01,0.049691907087262024
2019-12-01,0.048639152278149966
2019-12-01,0.04757710523935768
2019-12-01,0.04676811715871336
2019-12-01,0.04649895041405253
2019-12-01,0.046344759144954444
2019-12-01,0.04538515902949848
2019-12-01,0.04415553626003266
2019-12-01,0.04195092136371195
2019-12-01,0.041131671589921
2019-12-01,0.03738275217021248
2019-12-01,0.036298256026478105
2019-12-01,0.035756855262328094
2019-12-01,0.035520375607229086
2019-12-01,0.03496891872177937
2019-12-01,0.033988323745283044
2019-12-01,0.033602166425851746
2019-12-01,0.032931275448880776
2019-12-01,0.03227491203249756
