regime,rsi_threshold,dip_multiplier,max_dip_buys_per_week,base_size_pct,smart_final_eq,smart_return_pct,smart_apr_pct,smart_dd_pct,smart_sharpe,smart_trades,smart_2x_buys,smart_weeks_sat,smart_cost_basis,smart_btc,smart_cash_left,dca_final_eq,dca_cost_basis,dca_btc,bh_final_eq,smart_vs_dca_pp,smart_vs_bh_pp,cb_improvement_pct,runtime_s
bear,35,1.5,5,0.005,3596.801034009989,-64.03198965990012,-62.84205385492554,66.4410183732178,-1.5071921348654778,175,50,6,43849.57932581655,0.22791552743850402,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,31.006754003259985,52.78782836704541,23.668057604486908,0.011
bear,35,1.5,5,0.01,3337.6474018317704,-66.62352598168229,-65.43715698249555,67.37711687834668,-1.4253609067450468,82,36,5,47254.30618388298,0.21149395276506358,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,21.567567398608634,41.779290419146186,17.741218204926863,0.011
bear,35,1.5,5,0.015,3027.7726725627026,-69.72227327437297,-68.5486540806231,70.00084233365259,-1.5227085634407471,59,17,1,52090.506559235015,0.19185837612531692,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,10.280959647631537,28.616180615971153,9.32251558245522,0.011
bear,35,2.0,2,0.005,3588.3437797007896,-64.11656220299211,-62.92664647094038,66.50491338232152,-1.5082654235673374,173,27,13,43952.92701669491,0.22737962357328137,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,30.698714324569988,52.4285742666289,23.48815325630102,0.011
bear,35,2.0,2,0.01,3321.807781760162,-66.78192218239838,-65.59597440119703,67.37711687834668,-1.4311644382769473,83,17,8,47479.63236344403,0.21049025661147863,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,20.990638847208377,41.1064422048534,17.348977612818643,0.011
bear,35,2.0,2,0.015,3012.158956365592,-69.87841043634408,-68.70569378567161,70.15554296167504,-1.5282682112780992,58,9,4,52360.52099000097,0.19086899463640755,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,9.712259222567688,27.952928529481348,8.852483114822178,0.012
bear,35,2.0,3,0.005,3575.440350385445,-64.24559649614555,-63.05572362305279,66.78817188885353,-1.4957988464026786,164,36,9,44111.54901325578,0.22656198259999308,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,30.22873103271433,51.88045194211399,23.212029168218447,0.012
bear,35,2.0,3,0.01,3281.592150001699,-67.18407849998302,-65.9993087368758,67.47669993913989,-1.4387482795012874,78,22,6,48061.49120630922,0.20794194581062123,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,19.525859637280018,39.398130017249834,16.33609638661822,0.011
bear,35,2.0,3,0.015,2999.521510503199,-70.00478489496801,-68.8328177135139,70.28075471695686,-1.5301967397755178,55,12,3,52581.12392517607,0.190068208017418,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,9.251963880771076,27.41610486557451,8.468464595170094,0.011
bear,35,2.0,5,0.005,3566.405381616794,-64.33594618383206,-63.14611214362089,67.12383227901634,-1.4723240970923928,155,45,5,44223.2992000758,0.22598947117864215,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,29.899649184786202,51.496657218838116,23.01749802438119,0.011
bear,35,2.0,5,0.01,3209.5145311464166,-67.90485468853583,-66.72259136455398,68.19104892540909,-1.4615079566194553,73,27,3,49140.831340515586,0.20337466272696442,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,16.900567108383214,36.33635852790824,14.457215671771781,0.011
bear,35,2.0,5,0.015,2990.05177553012,-70.09948224469879,-68.92808784041215,70.37458080736656,-1.5299678050422125,51,16,1,52747.652582717375,0.18946814712422874,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,8.9070464865745,27.013841791229474,8.17857684504609,0.011
bear,35,3.0,2,0.005,3552.9871622806722,-64.47012837719328,-63.28036546612166,67.21849134566564,-1.473801724436977,153,24,11,44390.3130116463,0.22513920993028277,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,29.410915628743695,50.926667226749764,22.72676573367142,0.011
bear,35,3.0,2,0.01,3182.9392261213675,-68.17060773878633,-66.98939842422594,68.45443224058984,-1.4709612413520343,72,14,6,49551.12273764353,0.20169068727089912,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,15.932611301248478,35.20747119036145,13.742993556703373,0.011
bear,35,3.0,2,0.015,2968.557789285549,-70.31442210714451,-69.14436345707776,70.58754312388137,-1.5366352025385697,49,9,4,53129.57451232859,0.18810615540843295,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,8.124168217282923,26.100802829605897,7.513739389843812,0.011
bear,35,3.0,3,0.005,3569.702470916949,-64.30297529083052,-63.11312623589092,67.37711687834668,-1.4312041621140121,138,31,8,44182.45317220708,0.22619839511959725,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,30.01973949914831,51.636713649355,23.088601480658248,0.011
bear,35,3.0,3,0.01,3151.1752040040124,-68.48824795995986,-67.30839153617887,68.76924004583827,-1.477749670197197,66,17,4,50050.60082333626,0.19967792265423245,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,14.775666173526725,33.85817332439003,12.873518112443595,0.011
bear,35,3.0,3,0.015,2970.524103636454,-70.29475896363546,-69.1245760500065,70.5680608903673,-1.5288737121428964,43,12,3,53094.40582115615,0.1882307532297077,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,8.195787541795552,26.184329523665696,7.57495992034773,0.011
bear,35,3.0,5,0.005,3552.455048890426,-64.47544951109575,-63.28568975301607,67.37711687834668,-1.391306269866564,114,43,5,44396.96212602654,0.22510549193953255,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,29.39153439320725,50.904063683053025,22.715191168449653,0.011
bear,35,3.0,5,0.01,3110.9607377931547,-68.89039262206845,-67.7123959863807,69.16779876111384,-1.4873989965685608,61,20,1,50697.5900865537,0.19712968570966977,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,13.31092941649108,32.149910647861944,11.747259937798967,0.011
bear,35,3.0,5,0.015,2950.2927686082603,-70.4970723139174,-69.32818791774609,70.76851286445748,-1.5338670734573694,38,15,1,53458.495352785045,0.1869487708931437,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,7.4588989827302665,25.324926483381958,6.941164532058937,0.011
bear,40,1.5,2,0.005,3624.80208405391,-63.751979159460895,-62.562021991663094,65.94604876303819,-1.5170895718961392,183,35,17,43510.84793120924,0.22968984690439817,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,32.02663990749839,53.977279656609234,24.257710360528158,0.011
bear,40,1.5,2,0.01,3359.7179291398784,-66.40282070860121,-65.21590476928168,67.37711687834668,-1.4297774745677352,90,20,10,46943.88504822411,0.21289247768337557,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,22.371445098385646,42.71682015916684,18.281589369480137,0.011
bear,40,1.5,2,0.015,3046.4885101768173,-69.53511489823183,-68.36044779804382,69.81540590094696,-1.5177571938135328,61,12,6,51770.49305557567,0.19304432718597891,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,10.962649046375873,29.41120712927896,9.879584833806728,0.011
bear,40,1.5,3,0.005,3593.969639674938,-64.06030360325062,-62.870373812736304,66.30437468654218,-1.517862076019422,177,47,13,43884.124818112,0.22773611280668044,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,30.90362575745744,52.667554104551414,23.60792191861572,0.011
bear,40,1.5,3,0.01,3335.4057685220255,-66.64594231477975,-65.4596314666802,67.37711687834668,-1.431266723444006,86,28,9,47286.06448680683,0.2113519090341807,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,21.48592009568626,41.684068503295805,17.6859343689897,0.011
bear,40,1.5,3,0.015,3020.118572745065,-69.79881427254935,-68.62563429105678,70.07667911932145,-1.5264972613428653,59,17,5,52222.523209294326,0.19137336508897973,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,10.002173369924172,28.291043562744278,9.09270522891226,0.011
bear,40,1.5,5,0.005,3576.6771881366944,-64.23322811863305,-63.0433504956862,66.62116820625238,-1.5071626198784418,168,64,10,44096.29495866382,0.22664035627864987,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,30.273780535727624,51.93299133816869,23.238582937588955,0.011
bear,40,1.5,5,0.01,3298.291451609239,-67.01708548390761,-65.83180756394455,67.37711687834668,-1.4366368127379794,81,39,6,47818.15511878102,0.2090001166957352,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,20.13410048158555,40.1074964803199,16.759688049332677,0.011
bear,40,1.5,5,0.015,3004.5792025941764,-69.95420797405824,-68.78193880185113,70.23064312706107,-1.5300599646059179,57,21,3,52492.61265065834,0.19038869462472183,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,9.436180860615572,27.630949607839295,8.62254218523407,0.011
bear,40,2.0,2,0.005,3574.725585659281,-64.2527441434072,-63.062874077353435,66.59410386610736,-1.5111944374528035,169,31,15,44120.369097062394,0.2265166906925404,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,30.202697063705376,51.850089586990286,23.196675448994654,0.011
bear,40,2.0,2,0.01,3296.5776925193604,-67.03422307480639,-65.84899605896756,67.37711687834668,-1.4398871288265,82,18,9,47843.013867956564,0.20889152233558603,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,20.07168001034301,40.03469803325235,16.71641473544309,0.011
bear,40,2.0,2,0.015,2999.067632220129,-70.0093236777987,-68.83738373051096,70.28525174089083,-1.5327018406332507,57,10,5,52589.08154173418,0.19003944748624027,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,9.235432212765149,27.396824656144638,8.454612231292076,0.011
bear,40,2.0,3,0.005,3554.006276397378,-64.45993723602622,-63.270168357133585,66.92182524617344,-1.4960586838016803,159,41,12,44377.58405420591,0.22520378729478882,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,29.44803495536923,50.96995798186168,22.748923894844996,0.011
bear,40,2.0,3,0.01,3219.6388870138785,-67.80361112986122,-66.62096478950954,68.09070816130767,-1.4597761874563664,76,24,8,48986.30492262413,0.20401620444297508,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,17.269327844945657,36.76642911896344,14.72621030776208,0.011
bear,40,2.0,3,0.015,2974.0087110441414,-70.25991288955858,-69.08951078593671,70.53353541625366,-1.5375591792977077,52,15,5,53032.195794956795,0.18845155947607206,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,8.322707852688538,26.332351500277152,7.683253140243611,0.012
bear,40,2.0,5,0.005,3542.2708802250286,-64.5772911977497,-63.387596681918524,67.33159327689022,-1.4662690151708848,148,52,8,44524.60514538083,0.22446016011523953,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,29.020595087290758,50.47145231550816,22.492994291071522,0.011
bear,40,2.0,5,0.01,3162.734971097597,-68.37265028902404,-67.19228972026166,68.65467316591138,-1.4768340718453443,69,31,5,49867.66633982785,0.20041042089066208,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,15.19670908072246,34.34921847644519,13.1919645986359,0.011
bear,40,2.0,5,0.015,2970.3589319240114,-70.29641068075989,-69.12623818930925,70.5696974109319,-1.532924208526953,46,21,3,53097.35822325017,0.18822028692990314,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,8.189771470932673,26.177313225846287,7.569820473401277,0.011
bear,40,3.0,2,0.005,3536.482678068145,-64.63517321931856,-63.44551993895029,67.29737029954794,-1.4756912885078706,150,25,12,44597.47908228292,0.2240933838785134,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,28.80977064387067,50.22557637482159,22.36613767718219,0.011
bear,40,3.0,2,0.01,3154.1309202799025,-68.45869079720097,-67.2787041805696,68.73994644598142,-1.4815596355779332,71,15,7,50003.698719647255,0.1998652150920427,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,14.883322613623795,33.98372863500971,12.955163791422997,0.011
bear,40,3.0,2,0.015,2954.9633533303863,-70.45036646669614,-69.28117836142566,70.72223673258577,-1.5396813615575782,47,10,5,53373.999404169925,0.18724472798677333,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,7.629016300301417,25.523327365207326,7.088252371475136,0.011
bear,40,3.0,3,0.005,3534.581151759447,-64.65418848240553,-63.46454940688915,67.37711687834668,-1.4288075869864267,128,36,11,44621.47153743829,0.22397289142772528,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,28.740511102684252,50.14480179970842,22.324372380159883,0.011
bear,40,3.0,3,0.01,3090.415159575089,-69.09584840424911,-67.91886596835175,69.37142248239489,-1.4979836523872554,64,18,6,51034.63583892242,0.19582779098382255,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,12.562595136663536,31.277158930766326,11.160541493745056,0.011
bear,40,3.0,3,0.015,2919.5807696855763,-70.80419230314423,-69.63736416546858,71.07280720804519,-1.5463365390284927,38,15,5,54020.842272154514,0.18500266896341022,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,6.340271833280542,24.02031731099845,5.9622490369601655,0.011
bear,40,3.0,5,0.005,3483.5098987825004,-65.16490101217501,-63.975765945785,67.37711687834668,-1.4027488550294491,106,47,7,45275.66071080295,0.22073670142190532,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,26.880336182769415,47.97535573901479,21.18558083267427,0.011
bear,40,3.0,5,0.01,3030.938748041773,-69.69061251958226,-68.5168134600327,69.96088305227106,-1.5147013041837898,57,22,3,52036.09355744931,0.19205899822142378,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,10.396278028470608,28.750671735251675,9.417235992131483,0.011
bear,40,3.0,5,0.015,2897.2381661164077,-71.02761833883594,-69.86235110132498,71.29417762109568,-1.5506593976698937,35,16,2,54437.434279492736,0.18358690361284835,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,5.52648426429867,23.071230095130613,5.237059021560167,0.011
bear,45,1.5,2,0.005,3604.8486634372043,-63.95151336562795,-62.761564338614484,66.12669417999591,-1.5227591438048993,181,39,18,43751.68751456448,0.2284254749413517,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,31.299873861353756,53.129682089856466,23.838464532269818,0.011
bear,45,1.5,2,0.01,3349.4275770930485,-66.5057242290695,-65.3190575246994,67.37711687834668,-1.4322108582535213,89,22,10,47088.10942462081,0.21224041742424404,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,21.99663826129379,42.27969824791822,18.030528197163257,0.011
bear,45,1.5,2,0.015,3031.0736874608506,-69.6892631253915,-68.51545642341867,69.96813589327617,-1.524467581584727,60,14,6,52033.77697891652,0.1920675488164054,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,10.401192944562233,28.75640380122002,9.421268617799477,0.011
bear,45,1.5,3,0.005,3581.9202561888665,-64.18079743811134,-62.99090119185497,66.42500366946766,-1.5191657068617288,174,53,16,44031.7486095603,0.22697258945174104,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,30.464749488427103,52.15571063070039,23.35094315352174,0.011
bear,45,1.5,3,0.01,3319.129779263246,-66.80870220736755,-65.62282802061497,67.37711687834668,-1.4366754092794385,85,30,9,47517.94077030909,0.2103205618338707,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,20.893097612367683,40.992683845134195,17.282291565858863,0.011
bear,45,1.5,3,0.015,3005.5065981218877,-69.94493401878113,-68.77260976842547,70.22145449645252,-1.5329361170505433,58,18,5,52476.41524345899,0.19044746013297312,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,9.469959509090643,27.670344266419654,8.650738112590876,0.011
bear,45,1.5,5,0.005,3557.7513858256584,-64.42248614174342,-63.23269613115515,66.79766485566437,-1.5063602237871185,164,73,11,44330.869461076145,0.22544110055804426,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,29.584443565394313,51.12904577435658,22.830243161452227,0.011
bear,45,1.5,5,0.01,3257.071525582633,-67.42928474417367,-66.24531035219844,67.71971966529951,-1.4487796112249713,79,43,8,48423.31862263509,0.2063881676075044,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,18.63274173031215,38.35652306713835,15.70623881615248,0.011
bear,45,1.5,5,0.015,2982.1312329646926,-70.17868767035307,-69.00777971519983,70.45305750655089,-1.5369256137656093,54,27,5,52887.750383541665,0.18896625262983524,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,8.618555529852223,26.677386567096264,7.934699083236831,0.011
bear,45,2.0,2,0.005,3556.7756175102954,-64.43224382489706,-63.242459199057286,66.74854532150565,-1.5137007971542282,165,35,16,44343.031222869504,0.22537926985121592,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,29.54890302855444,51.08759629731183,22.809072356283476,0.011
bear,45,2.0,2,0.01,3267.9615435453684,-67.32038456454632,-66.13604968454925,67.61179055477002,-1.4491443937101172,80,20,9,48261.954786926166,0.2070782264026178,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,19.02939027740862,38.81911807299816,15.987135809953298,0.011
bear,45,2.0,2,0.015,2979.304703235347,-70.20695296764653,-69.03622023726493,70.48106275006461,-1.541448922801558,55,12,5,52937.926117032424,0.18878714624947307,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,8.515604468218863,26.55731894726463,7.847354774412086,0.011
bear,45,2.0,3,0.005,3538.14002998675,-64.6185997001325,-63.42893430459513,67.08440433954334,-1.4961525442870482,155,45,13,44576.5885248444,0.22419840393191873,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,28.870136589344007,50.295978712368,22.402503290068893,0.011
bear,45,2.0,3,0.01,3184.063501902184,-68.15936498097817,-66.97810964393183,68.44328973509273,-1.4737798010969496,74,26,8,49533.626501411774,0.201761928327924,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,15.973560944905874,35.255229087841,13.773450444014815,0.013
bear,45,2.0,3,0.015,2952.422486570545,-70.47577513429455,-69.3067519576567,70.74741162871597,-1.5473822825202803,51,16,5,53419.93328441325,0.18708372297641987,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,7.5364699783297295,25.41539436843174,7.008292144840265,0.011
bear,45,2.0,5,0.005,3536.9502341037864,-64.63049765896214,-63.440840935731835,67.37711687834668,-1.4505957153137579,138,62,10,44591.58365850278,0.22412301111656818,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,28.82680049844555,50.24543759890656,22.37640024196165,0.011
bear,45,2.0,5,0.01,3114.5236969979824,-68.85476303002018,-67.67659493843948,69.13248688016508,-1.4924534229921465,66,34,6,50639.59295349749,0.1973554568098034,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,13.440703545128407,32.301260915591115,11.848219488326391,0.012
bear,45,2.0,5,0.015,2936.644500690219,-70.6335549930978,-69.4655716776473,70.9037398400016,-1.5426317963425942,42,25,5,53706.94758011412,0.18608393234584872,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,6.961786337131404,24.74516430125082,6.508666857141574,0.012
bear,45,3.0,2,0.005,3525.772403595672,-64.74227596404327,-63.552706946054705,67.3705785748826,-1.46988077579647,142,29,13,44732.953295327556,0.22341471474104285,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,28.419668917404483,49.770616658565125,22.130308508802642,0.012
bear,45,3.0,2,0.01,3115.128121951359,-68.84871878048642,-67.67052173228171,69.12649652754831,-1.497129613206509,68,16,7,50629.767407833984,0.19739375690779137,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,13.462718594176625,32.32693616845166,11.865323483327545,0.011
bear,45,3.0,2,0.015,2924.959667685884,-70.75040332314116,-69.58320760511161,71.01951311148217,-1.5537622618717626,45,11,5,53921.49984234846,0.18534350916090409,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,6.5361881379278675,24.248806498113318,6.135181155032314,0.012
bear,45,3.0,3,0.005,3503.5450523833324,-64.96454947616668,-63.77518844260393,67.37711687834668,-1.4320569790069781,124,38,12,45016.75014931237,0.22200625249161077,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,27.610079200073745,48.82642522568543,21.63628404053043,0.011
bear,45,3.0,3,0.01,3045.884266724572,-69.54115733275428,-68.3665234882564,69.81276056584764,-1.5166610740754596,60,20,6,51780.763301819126,0.1930060385890236,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,10.940640608167085,29.385539586370534,9.861706718287806,0.012
bear,45,3.0,3,0.015,2879.212697660947,-71.20787302339053,-70.04390531750188,71.47277387936346,-1.5648050457690126,38,15,5,54778.24281204693,0.18244469860581403,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,4.869940271620443,22.30552964226513,4.643790450349275,0.012
bear,45,3.0,5,0.005,3409.936781790075,-65.90063218209924,-64.71264363043427,67.37711687834668,-1.4181220619424957,100,50,9,46252.53262824553,0.2160746543400492,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,24.200572929828557,44.85005726818589,19.485073505660527,0.011
bear,45,3.0,5,0.01,2972.8004491653655,-70.27199550834635,-69.10166925904578,70.53708181584514,-1.5324913210152586,48,26,5,53053.75014467604,0.18837499654118042,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,8.27869917241193,26.281025973284898,7.645732019027888,0.011
bear,45,3.0,5,0.015,2823.1020637467846,-71.76897936253215,-70.609289592419,72.02871778123009,-1.577912341897968,31,18,3,55866.98911291873,0.17888918230048267,0.0,2745.5080933617255,57445.91051883686,0.1739723491147888,2354.114900677375,2.826215321407033,19.922016675331488,2.7485357820212357,0.011
crab,35,1.5,2,0.005,11886.590631657988,18.865906316579874,21.86860378298554,20.835752440754142,0.800829543513934,194,13,5,22830.648712443046,0.4377448983546893,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-25.650090980654184,-24.831089049840717,-34.499155841576076,0.009
crab,35,1.5,2,0.01,13749.436040116098,37.49436040116096,43.96148630815948,20.89735308442795,1.150438928713381,97,6,2,19737.433179674514,0.5063475026880273,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.9981050640964,-13.050750602804529,-16.276507714776535,0.009
crab,35,1.5,2,0.015,14751.075115235519,47.51075115235519,56.02471159623788,21.740843715487816,1.3218502329013047,66,3,1,18397.20650732156,0.5432346479354175,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-7.732912931795044,-6.716544203761609,-8.381009065647358,0.009
crab,35,1.5,3,0.005,11896.613670238687,18.96613670238687,21.98620701748093,20.835752440754145,0.8025204591086541,192,17,4,22811.413619229956,0.43811401462534033,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-25.587397477557705,-24.76770494603252,-34.38583870230948,0.009
crab,35,1.5,3,0.01,13749.353627424514,37.493536274245145,43.96049886010538,20.897827217477825,1.1504185035538366,97,7,1,19737.55148450813,0.5063444676936864,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.998620550522334,-13.051271767574713,-16.277204668264535,0.009
crab,35,1.5,3,0.015,14751.075115235519,47.51075115235519,56.02471159623788,21.740843715487816,1.3218502329013047,66,3,0,18397.20650732156,0.5432346479354175,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-7.732912931795044,-6.716544203761609,-8.381009065647358,0.009
crab,35,1.5,5,0.005,11912.726732317251,19.127267323172514,22.17529624903325,20.835752440754142,0.8055015100551723,189,23,2,22780.55907752798,0.43870740687214477,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-25.486611244003598,-24.665808501034057,-34.204069455843324,0.009
crab,35,1.5,5,0.01,13749.353627424514,37.493536274245145,43.96049886010538,20.897827217477825,1.1504185035538366,97,7,0,19737.55148450813,0.5063444676936864,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.998620550522334,-13.051271767574713,-16.277204668264535,0.009
crab,35,1.5,5,0.015,14751.075115235519,47.51075115235519,56.02471159623788,21.740843715487816,1.3218502329013047,66,3,0,18397.20650732156,0.5432346479354175,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-7.732912931795044,-6.716544203761609,-8.381009065647358,0.009
crab,35,2.0,2,0.005,11955.462261108187,19.554622611081875,22.676982885089014,20.835752440754153,0.815699609491276,187,13,5,22699.128580147863,0.4402812189336873,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-25.21930308340814,-24.395555805569114,-33.724348826993364,0.009
crab,35,2.0,2,0.01,13814.447367295754,38.144473672957545,44.740701416561365,21.047699301714317,1.161982697442385,95,5,1,19644.548050648784,0.5087416607515151,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.591463125224468,-12.639629296876487,-15.72930594221421,0.009
crab,35,2.0,2,0.015,14860.276225968015,48.60276225968014,57.34718570208494,21.740843715487816,1.3409896453077959,64,3,1,18262.01417614107,0.5472561735855482,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-7.049866556314699,-6.025973726265111,-7.584568515531913,0.009
crab,35,2.0,3,0.005,11983.345780641379,19.83345780641379,23.004456464306422,20.835752440754142,0.8217565768386061,183,17,4,22646.310977556983,0.4413080792674924,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-25.04489334686767,-24.21922485738409,-33.41319152912047,0.009
crab,35,2.0,3,0.01,13814.447367295754,38.144473672957545,44.740701416561365,21.047699301714317,1.161982697442385,95,5,0,19644.548050648784,0.5087416607515151,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.591463125224468,-12.639629296876487,-15.72930594221421,0.009
crab,35,2.0,3,0.015,14860.276225968015,48.60276225968014,57.34718570208494,21.740843715487816,1.3409896453077959,64,3,0,18262.01417614107,0.5472561735855482,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-7.049866556314699,-6.025973726265111,-7.584568515531913,0.009
crab,35,2.0,5,0.005,12025.149562192386,20.251495621923855,23.49562038909443,20.835752440754142,0.8309101122866843,177,23,2,22567.58418649748,0.44284757807526237,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-24.78341320918176,-23.95486438345489,-32.949398884724495,0.009
crab,35,2.0,5,0.01,13814.447367295754,38.144473672957545,44.740701416561365,21.047699301714317,1.161982697442385,95,5,0,19644.548050648784,0.5087416607515151,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-13.591463125224468,-12.639629296876487,-15.72930594221421,0.009
crab,35,2.0,5,0.015,14860.276225968015,48.60276225968014,57.34718570208494,21.740843715487816,1.3409896453077959,64,3,0,18262.01417614107,0.5472561735855482,0.0,15987.364057923865,16974.56654622786,0.5887631930266226,15813.173932424519,-7.049866556314699,-6.025973726265111,-7.584568515531913,0.009
