regime,entry_lookback,atr_period,atr_K,position_size_pct,atr_final_eq,atr_return_pct,atr_apr_pct,atr_dd_pct,atr_sharpe,atr_trades,trend_fast_apr_pct,trend_slow_apr_pct,donchian_apr_pct,donchian_dd_pct,bh_apr_pct,best_cousin_apr_pct,atr_vs_best_cousin_pp,atr_vs_bh_pp,runtime_s
bull,20,21,3.0,1.0,36080.33324179445,260.8033324179445,995.3228527773136,33.365714508108965,3.741946258216222,5,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-1486.4955329691325,-1587.8202192271606,0.011
bull,40,10,1.5,0.5,13816.743845138564,38.167438451385635,82.77434822766622,13.872376195840488,2.2114514455661225,13,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2399.04403751878,-2500.368723776808,0.009
bull,40,10,1.5,1.0,17791.37055333706,77.9137055333706,192.91726611878386,25.195208659071618,2.276788401971655,13,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2288.901119627662,-2390.22580588569,0.009
bull,40,10,2.0,0.5,15046.94932690417,50.469493269041706,114.29667752833753,14.67403087009092,2.6396218760412236,11,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2367.5217082181084,-2468.8463944761365,0.009
bull,40,10,2.0,1.0,20753.14232043712,107.5314232043712,290.3855647415815,26.65565400306269,2.7126223022433007,11,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2191.4328210048643,-2292.7575072628924,0.009
bull,40,10,3.0,0.5,18694.32142878927,86.94321428789269,221.25656120456435,25.354205796656704,2.7538218384500084,5,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2260.561824541882,-2361.88651079991,0.009
bull,40,10,3.0,1.0,27556.62649021113,175.5662649021113,562.5296558574912,36.656166861899855,2.970731346464422,5,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-1919.2887298889548,-2020.613416146983,0.009
bull,40,14,1.5,0.5,13816.743845138564,38.167438451385635,82.77434822766622,13.872376195840488,2.2114514455661225,13,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2399.04403751878,-2500.368723776808,0.009
bull,40,14,1.5,1.0,17791.37055333706,77.9137055333706,192.91726611878386,25.195208659071618,2.276788401971655,13,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2288.901119627662,-2390.22580588569,0.009
bull,40,14,2.0,0.5,15046.94932690417,50.469493269041706,114.29667752833753,14.67403087009092,2.6396218760412236,11,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2367.5217082181084,-2468.8463944761365,0.009
bull,40,14,2.0,1.0,20753.14232043712,107.5314232043712,290.3855647415815,26.65565400306269,2.7126223022433007,11,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2191.4328210048643,-2292.7575072628924,0.01
bull,40,14,3.0,0.5,19346.726422895154,93.46726422895154,242.48581833871893,22.7491746853234,3.1116983459881213,5,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2239.332567407727,-2340.657253665755,0.009
bull,40,14,3.0,1.0,28874.470612972407,188.74470612972408,622.854476325248,33.62686651398282,3.241089383434743,5,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-1858.963909421198,-1960.288595679226,0.009
bull,40,21,1.5,0.5,13078.886930488277,30.78886930488278,64.98830785254381,13.872376195840483,1.9276568382769963,15,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2416.830077893902,-2518.15476415193,0.01
bull,40,21,1.5,1.0,16291.496035509696,62.91496035509696,148.53964352665696,25.19520865907161,1.9997457594866677,15,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2333.278742219789,-2434.603428477817,0.01
bull,40,21,2.0,0.5,14799.119807876401,47.99119807876402,107.75954235988637,16.079385100415458,2.5214755776074367,11,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2374.0588433865596,-2475.3835296445877,0.01
bull,40,21,2.0,1.0,20028.70467791779,100.28704677917793,265.34947887782283,29.215912314105015,2.573496731620642,11,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2216.468906868623,-2317.793593126651,0.01
bull,40,21,3.0,0.5,19346.726422895154,93.46726422895154,242.48581833871893,22.7491746853234,3.1116983459881213,5,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-2239.332567407727,-2340.657253665755,0.009
bull,40,21,3.0,1.0,28874.470612972407,188.74470612972408,622.854476325248,33.62686651398282,3.241089383434743,5,1007.20891426729,2481.818385746446,422.54121415801285,28.7687137566269,2583.143072004474,2481.818385746446,-1858.963909421198,-1960.288595679226,0.01
bear,10,10,1.5,0.5,8414.838231441441,-15.851617685585584,-15.388073704482707,20.781644498685274,-1.340785765334472,20,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,17.771953883371353,59.96160797291111,0.016
bear,10,10,1.5,1.0,6845.830943733833,-31.54169056266167,-30.710951991026935,37.37892009800326,-1.529169193145395,18,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,2.449075596827125,44.63872968636689,0.017
bear,10,10,2.0,0.5,7537.366459029809,-24.626335409701905,-23.94500200842541,28.074132436922604,-1.9165757304258706,20,-64.52522514245072,-49.81367788573415,-33.16002758785406,37.10076222867068,-75.34968167739382,-33.16002758785406,9.215025579428652,51.40467966896841,0.016
