fold_start,fold_end,atr_apr,atr_return,atr_dd,atr_sharpe,atr_trades,trend_fast_apr,trend_slow_apr,donchian_apr,bh_apr
2019-03-02,2021-03-02,31.9001404762969,73.85004351430864,38.15674705461315,1.0963329661677108,8,209.77391525336375,298.2339604944283,172.08354050095784,260.3531248460871
2019-09-02,2021-09-02,71.82060868443301,195.0590846327631,41.555975508803115,1.4396310273397213,20,110.01055247316218,176.918557172729,71.27750215936682,123.85875504378107
2020-03-02,2022-03-02,94.57663780834199,277.8821336965234,33.330739769419544,1.6107588015796903,20,113.18381883285751,176.90763755085138,67.02907647662843,128.02816274204022
2020-09-02,2022-09-02,101.04168585428242,303.5658626721343,33.365714508108965,1.7583944716369653,16,23.511619877857814,87.71098399146726,30.588864758229196,30.069025921407476
2021-03-02,2023-03-02,-1.5496447682898928,-3.07320189749416,36.50575115568937,0.10223333653657544,14,-33.60737965232481,-0.4622732486189163,-18.212540491439665,-30.845818030260396
2021-09-02,2023-09-02,-14.569512213271373,-27.012381660323705,42.204827476226434,-0.6925315972794702,12,-35.785132635333795,-4.070629418935445,-5.250464349205264,-27.296660026805853
2022-03-02,2024-03-02,-16.54619462115996,-30.387690776636678,36.092221401808054,-0.9795904005658145,10,-17.40084675188609,31.8950695614169,-15.040774177987903,18.63657957740983
HOLDOUT 2024-09-01,2026-05-22,2.618735171247466,4.548065770678655,34.61204635232668,0.23289213949574075,24,-20.624543634724557,13.5416042289072,32.62785688547212,17.31898416236184
